air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dhi,dni,ghi,gti,precipitation_rate,zenith,weather_type,period_end,period
11,0.14,123,0,0,0,0,27.7,0,0,0,0,0,160,PARTLY CLOUDY,2025-06-02T23:00:00+01:00,PT60M
11,0.14,168,0,0,0,0,28.2,0,0,0,0,0,167,PARTLY CLOUDY,2025-06-03T00:00:00+01:00,PT60M
11,0.14,-136,0,0,0,0,22.9,0,0,0,0,0,164,PARTLY CLOUDY,2025-06-03T01:00:00+01:00,PT60M
11,0.14,-110,0,0,0,0,26,0,0,0,0,0,153,PARTLY CLOUDY,2025-06-03T02:00:00+01:00,PT60M
11,0.14,-97,0,0,0,0,19.8,0,0,0,0,0,141,PARTLY CLOUDY,2025-06-03T03:00:00+01:00,PT60M
11,0.14,-88,0,0,0,0,12.2,0,0,0,0,0,129,PARTLY CLOUDY,2025-06-03T04:00:00+01:00,PT60M
11,0.14,-80,0,0,0,0,19.6,0,0,0,0,0,117,PARTLY CLOUDY,2025-06-03T05:00:00+01:00,PT60M
11,0.14,-73,0,0,0,0,10.9,0,0,0,0,0,104,PARTLY CLOUDY,2025-06-03T06:00:00+01:00,PT60M
11,0.14,-65,2,6,3,3,12.2,2,0,2,2,0,93,PARTLY CLOUDY,2025-06-03T07:00:00+01:00,PT60M
12,0.14,-56,37,384,98,207,53.1,42,0,42,41,0.1,82,MOSTLY CLOUDY,2025-06-03T08:00:00+01:00,PT60M
13,0.14,-46,57,664,261,611,64.7,91,0,91,83,0.1,72,OVERCAST,2025-06-03T09:00:00+01:00,PT60M
13,0.14,-34,63,777,402,821,71.2,115,0,115,89,0.3,64,RAIN,2025-06-03T10:00:00+01:00,PT60M
14,0.14,-19,66,828,498,786,77.8,110,0,110,92,0.4,59,RAIN,2025-06-03T11:00:00+01:00,PT60M
14,0.14,-3,70,841,538,693,80,108,0,108,97,0.5,56,RAIN,2025-06-03T12:00:00+01:00,PT60M
14,0.14,13,75,820,519,569,76.3,123,0,123,118,0.7,57,RAIN,2025-06-03T13:00:00+01:00,PT60M
14,0.14,29,75,777,444,448,74.5,114,0,114,113,0.4,62,RAIN,2025-06-03T14:00:00+01:00,PT60M
13,0.14,42,68,695,319,361,75.7,77,0,77,73,0.4,69,RAIN,2025-06-03T15:00:00+01:00,PT60M
13,0.14,53,50,522,162,283,76,38,0,38,32,0.2,78,RAIN,2025-06-03T16:00:00+01:00,PT60M
13,0.14,62,12,108,23,40,34.8,12,0,12,12,0.1,88,PARTLY CLOUDY,2025-06-03T17:00:00+01:00,PT60M
12,0.14,70,0,0,0,0,34.8,0,0,0,0,0,100,PARTLY CLOUDY,2025-06-03T18:00:00+01:00,PT60M
12,0.14,77,0,0,0,0,33.8,0,0,0,0,0,112,PARTLY CLOUDY,2025-06-03T19:00:00+01:00,PT60M
12,0.14,85,0,0,0,0,31.3,0,0,0,0,0,124,PARTLY CLOUDY,2025-06-03T20:00:00+01:00,PT60M
11,0.14,93,0,0,0,0,11.5,0,0,0,0,0,137,PARTLY CLOUDY,2025-06-03T21:00:00+01:00,PT60M
10,0.14,103,0,0,0,0,8.8,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-03T22:00:00+01:00,PT60M
8,0.14,123,0,0,0,0,7.9,0,0,0,0,0,160,MOSTLY CLEAR,2025-06-03T23:00:00+01:00,PT60M
8,0.14,168,0,0,0,0,8.1,0,0,0,0,0,168,MOSTLY CLEAR,2025-06-04T00:00:00+01:00,PT60M
8,0.14,-136,0,0,0,0,7,0,0,0,0,0,164,MOSTLY CLEAR,2025-06-04T01:00:00+01:00,PT60M
8,0.14,-109,0,0,0,0,7,0,0,0,0,0,154,MOSTLY CLEAR,2025-06-04T02:00:00+01:00,PT60M
8,0.14,-96,0,0,0,0,7.5,0,0,0,0,0,141,MOSTLY CLEAR,2025-06-04T03:00:00+01:00,PT60M
8,0.14,-88,0,0,0,0,7.4,0,0,0,0,0,129,MOSTLY CLEAR,2025-06-04T04:00:00+01:00,PT60M
7,0.14,-80,0,0,0,0,7.4,0,0,0,0,0,117,MOSTLY CLEAR,2025-06-04T05:00:00+01:00,PT60M
7,0.14,-73,0,0,0,0,7.2,0,0,0,0,0,105,MOSTLY CLEAR,2025-06-04T06:00:00+01:00,PT60M
7,0.14,-65,2,13,3,4,6.9,2,9,3,3,0,93,MOSTLY CLEAR,2025-06-04T07:00:00+01:00,PT60M
7,0.14,-56,31,498,108,240,1.4,32,479,107,236,0,82,MOSTLY SUNNY,2025-06-04T08:00:00+01:00,PT60M
10,0.14,-46,50,752,279,667,0,50,752,279,667,0,72,SUNNY,2025-06-04T09:00:00+01:00,PT60M
13,0.14,-34,58,848,426,885,0,58,848,426,885,0,64,SUNNY,2025-06-04T10:00:00+01:00,PT60M
14,0.14,-19,61,899,527,841,0,61,899,527,841,0,59,SUNNY,2025-06-04T11:00:00+01:00,PT60M
16,0.14,-3,60,920,571,740,0,60,920,571,740,0,56,SUNNY,2025-06-04T12:00:00+01:00,PT60M
16,0.14,13,57,920,553,609,0,57,920,553,609,0,57,SUNNY,2025-06-04T13:00:00+01:00,PT60M
17,0.14,28,52,895,475,480,0,52,895,475,480,0,62,SUNNY,2025-06-04T14:00:00+01:00,PT60M
16,0.14,42,46,831,345,393,0,46,831,345,393,0,69,SUNNY,2025-06-04T15:00:00+01:00,PT60M
16,0.14,52,34,686,179,333,0.5,35,676,178,330,0,78,MOSTLY SUNNY,2025-06-04T16:00:00+01:00,PT60M
14,0.14,62,9,182,27,52,7.9,11,145,25,47,0,89,MOSTLY SUNNY,2025-06-04T17:00:00+01:00,PT60M
11,0.14,70,0,0,0,0,6.3,0,0,0,0,0,100,MOSTLY CLEAR,2025-06-04T18:00:00+01:00,PT60M
9,0.14,77,0,0,0,0,7.1,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-04T19:00:00+01:00,PT60M
8,0.14,84,0,0,0,0,6.7,0,0,0,0,0,124,MOSTLY CLEAR,2025-06-04T20:00:00+01:00,PT60M
7,0.14,92,0,0,0,0,6.5,0,0,0,0,0,137,MOSTLY CLEAR,2025-06-04T21:00:00+01:00,PT60M
6,0.14,103,0,0,0,0,6.2,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-04T22:00:00+01:00,PT60M
5,0.14,122,0,0,0,0,7.6,0,0,0,0,0,160,MOSTLY CLEAR,2025-06-04T23:00:00+01:00,PT60M
4,0.14,167,0,0,0,0,7.7,0,0,0,0,0,168,MOSTLY CLEAR,2025-06-05T00:00:00+01:00,PT60M
4,0.14,-136,0,0,0,0,7.7,0,0,0,0,0,164,MOSTLY CLEAR,2025-06-05T01:00:00+01:00,PT60M
4,0.14,-109,0,0,0,0,7.7,0,0,0,0,0,154,MOSTLY CLEAR,2025-06-05T02:00:00+01:00,PT60M
4,0.14,-96,0,0,0,0,7,0,0,0,0,0,142,MOSTLY CLEAR,2025-06-05T03:00:00+01:00,PT60M
3,0.14,-87,0,0,0,0,6.2,0,0,0,0,0,129,MOSTLY CLEAR,2025-06-05T04:00:00+01:00,PT60M
3,0.14,-80,0,0,0,0,6.2,0,0,0,0,0,117,MOSTLY CLEAR,2025-06-05T05:00:00+01:00,PT60M
3,0.14,-73,0,0,0,0,5.1,0,0,0,0,0,105,MOSTLY CLEAR,2025-06-05T06:00:00+01:00,PT60M
3,0.14,-65,1,17,3,4,7.1,2,11,3,3,0,93,MOSTLY CLEAR,2025-06-05T07:00:00+01:00,PT60M
6,0.14,-56,26,538,107,244,0.6,26,532,107,243,0,82,MOSTLY SUNNY,2025-06-05T08:00:00+01:00,PT60M
11,0.14,-46,44,768,276,664,0,44,768,276,664,0,72,SUNNY,2025-06-05T09:00:00+01:00,PT60M
16,0.14,-34,53,851,420,879,0,53,851,420,879,0,64,SUNNY,2025-06-05T10:00:00+01:00,PT60M
17,0.14,-19,57,892,519,830,0,57,892,519,830,0,59,SUNNY,2025-06-05T11:00:00+01:00,PT60M
18,0.14,-3,61,901,560,727,0,61,901,560,727,0,56,SUNNY,2025-06-05T12:00:00+01:00,PT60M
18,0.14,13,60,895,541,597,0,60,895,541,597,0,57,SUNNY,2025-06-05T13:00:00+01:00,PT60M
18,0.14,28,57,863,464,468,0,57,863,464,468,0,62,SUNNY,2025-06-05T14:00:00+01:00,PT60M
17,0.14,41,54,781,334,379,0,54,781,334,379,0,69,SUNNY,2025-06-05T15:00:00+01:00,PT60M
16,0.14,52,41,615,171,310,0,41,615,171,310,0,78,SUNNY,2025-06-05T16:00:00+01:00,PT60M
15,0.14,62,11,142,24,45,5.2,11,128,24,44,0,89,MOSTLY SUNNY,2025-06-05T17:00:00+01:00,PT60M
14,0.14,70,0,0,0,0,4.3,0,0,0,0,0,100,MOSTLY CLEAR,2025-06-05T18:00:00+01:00,PT60M
12,0.14,77,0,0,0,0,4.8,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-05T19:00:00+01:00,PT60M
11,0.14,84,0,0,0,0,6.2,0,0,0,0,0,124,MOSTLY CLEAR,2025-06-05T20:00:00+01:00,PT60M
10,0.14,92,0,0,0,0,6.2,0,0,0,0,0,137,MOSTLY CLEAR,2025-06-05T21:00:00+01:00,PT60M
9,0.14,103,0,0,0,0,7.1,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-05T22:00:00+01:00,PT60M
8,0.14,122,0,0,0,0,7.7,0,0,0,0,0,160,MOSTLY CLEAR,2025-06-05T23:00:00+01:00,PT60M
8,0.14,167,0,0,0,0,7.7,0,0,0,0,0,168,MOSTLY CLEAR,2025-06-06T00:00:00+01:00,PT60M
8,0.14,-136,0,0,0,0,7.7,0,0,0,0,0,164,MOSTLY CLEAR,2025-06-06T01:00:00+01:00,PT60M
8,0.14,-109,0,0,0,0,7.7,0,0,0,0,0,154,MOSTLY CLEAR,2025-06-06T02:00:00+01:00,PT60M
8,0.14,-96,0,0,0,0,7.5,0,0,0,0,0,142,MOSTLY CLEAR,2025-06-06T03:00:00+01:00,PT60M
8,0.14,-87,0,0,0,0,7.7,0,0,0,0,0,129,MOSTLY CLEAR,2025-06-06T04:00:00+01:00,PT60M
8,0.14,-80,0,0,0,0,7.6,0,0,0,0,0,117,MOSTLY CLEAR,2025-06-06T05:00:00+01:00,PT60M
8,0.14,-73,0,0,0,0,6.7,0,0,0,0,0,105,MOSTLY CLEAR,2025-06-06T06:00:00+01:00,PT60M
8,0.14,-65,2,8,2,3,4.5,2,6,2,3,0,93,MOSTLY CLEAR,2025-06-06T07:00:00+01:00,PT60M
9,0.14,-56,33,423,98,210,1.3,36,401,96,202,0,82,MOSTLY SUNNY,2025-06-06T08:00:00+01:00,PT60M
11,0.14,-46,54,684,261,613,6.9,82,532,242,530,0,73,MOSTLY SUNNY,2025-06-06T09:00:00+01:00,PT60M
13,0.14,-34,64,786,402,832,9,122,571,364,692,0,65,MOSTLY SUNNY,2025-06-06T10:00:00+01:00,PT60M
14,0.14,-19,70,833,499,794,21.7,221,330,391,500,0,59,PARTLY CLOUDY,2025-06-06T11:00:00+01:00,PT60M
15,0.14,-3,72,850,541,700,28,270,215,389,412,0,57,PARTLY CLOUDY,2025-06-06T12:00:00+01:00,PT60M
15,0.14,13,69,848,523,577,42.7,276,46,301,295,0,58,MOSTLY CLOUDY,2025-06-06T13:00:00+01:00,PT60M
15,0.14,28,63,821,449,453,61.8,172,0,172,171,0,62,OVERCAST,2025-06-06T14:00:00+01:00,PT60M
15,0.14,41,56,749,324,366,63.2,118,0,118,112,0,69,OVERCAST,2025-06-06T15:00:00+01:00,PT60M
14,0.14,52,43,577,164,294,41,84,39,90,88,0,78,MOSTLY CLOUDY,2025-06-06T16:00:00+01:00,PT60M
13,0.14,61,11,119,23,41,40.7,14,30,17,22,0,89,MOSTLY CLOUDY,2025-06-06T17:00:00+01:00,PT60M
12,0.14,69,0,0,0,0,50.8,0,0,0,0,0,100,MOSTLY CLOUDY,2025-06-06T18:00:00+01:00,PT60M
12,0.14,77,0,0,0,0,48.2,0,0,0,0,0,112,MOSTLY CLOUDY,2025-06-06T19:00:00+01:00,PT60M
12,0.14,84,0,0,0,0,39.4,0,0,0,0,0,124,MOSTLY CLOUDY,2025-06-06T20:00:00+01:00,PT60M
11,0.14,92,0,0,0,0,35.6,0,0,0,0,0.1,137,MOSTLY CLOUDY,2025-06-06T21:00:00+01:00,PT60M
12,0.14,103,0,0,0,0,40.7,0,0,0,0,0.3,149,RAIN,2025-06-06T22:00:00+01:00,PT60M
12,0.14,122,0,0,0,0,40.9,0,0,0,0,1.4,160,RAIN,2025-06-06T23:00:00+01:00,PT60M
12,0.14,167,0,0,0,0,25.3,0,0,0,0,2.1,168,INTERMITTENT RAIN,2025-06-07T00:00:00+01:00,PT60M
12,0.14,-135,0,0,0,0,35.1,0,0,0,0,1.5,164,INTERMITTENT RAIN,2025-06-07T01:00:00+01:00,PT60M
12,0.14,-109,0,0,0,0,40.2,0,0,0,0,1.5,154,RAIN,2025-06-07T02:00:00+01:00,PT60M
12,0.14,-96,0,0,0,0,55.1,0,0,0,0,2,142,RAIN,2025-06-07T03:00:00+01:00,PT60M
12,0.14,-87,0,0,0,0,69.3,0,0,0,0,2.2,129,RAIN,2025-06-07T04:00:00+01:00,PT60M
12,0.14,-80,0,0,0,0,72.4,0,0,0,0,1.9,117,RAIN,2025-06-07T05:00:00+01:00,PT60M
12,0.14,-72,0,0,0,0,71.8,0,0,0,0,1.6,105,RAIN,2025-06-07T06:00:00+01:00,PT60M
12,0.14,-65,1,6,2,2,70.6,1,0,1,1,1.5,93,RAIN,2025-06-07T07:00:00+01:00,PT60M
12,0.14,-56,35,374,92,191,71.2,25,0,25,25,0.9,82,RAIN,2025-06-07T08:00:00+01:00,PT60M
12,0.14,-46,62,621,248,572,82.5,42,0,42,39,1,73,RAIN,2025-06-07T09:00:00+01:00,PT60M
12,0.14,-34,77,721,386,786,84.3,60,0,60,47,1.7,65,RAIN,2025-06-07T10:00:00+01:00,PT60M
12,0.14,-19,84,770,479,756,87.9,58,0,58,48,2.4,59,RAIN,2025-06-07T11:00:00+01:00,PT60M
12,0.14,-3,84,789,518,668,93.6,33,0,33,30,2.2,57,RAIN,2025-06-07T12:00:00+01:00,PT60M
12,0.14,13,83,778,500,550,91.6,42,0,42,40,2.6,58,RAIN,2025-06-07T13:00:00+01:00,PT60M
12,0.14,28,77,749,428,432,86.9,55,0,55,55,2.5,62,RAIN,2025-06-07T14:00:00+01:00,PT60M
11,0.14,41,65,685,309,348,87,40,0,40,38,2.6,69,RAIN,2025-06-07T15:00:00+01:00,PT60M
10,0.14,52,47,520,156,274,85.6,22,0,22,19,2.8,78,RAIN,2025-06-07T16:00:00+01:00,PT60M
10,0.14,61,12,100,21,36,53.5,6,0,6,6,2,89,RAIN,2025-06-07T17:00:00+01:00,PT60M
10,0.14,69,0,0,0,0,54.9,0,0,0,0,1.3,100,RAIN,2025-06-07T18:00:00+01:00,PT60M
9,0.14,77,0,0,0,0,45.1,0,0,0,0,0.4,112,RAIN,2025-06-07T19:00:00+01:00,PT60M
9,0.14,84,0,0,0,0,51.4,0,0,0,0,0.4,124,RAIN,2025-06-07T20:00:00+01:00,PT60M
9,0.14,92,0,0,0,0,50.1,0,0,0,0,0.6,137,RAIN,2025-06-07T21:00:00+01:00,PT60M
9,0.14,103,0,0,0,0,54.1,0,0,0,0,0.5,149,RAIN,2025-06-07T22:00:00+01:00,PT60M
8,0.14,121,0,0,0,0,50.2,0,0,0,0,0.3,160,RAIN,2025-06-07T23:00:00+01:00,PT60M
8,0.14,167,0,0,0,0,54.1,0,0,0,0,0.4,168,RAIN,2025-06-08T00:00:00+01:00,PT60M
8,0.14,-135,0,0,0,0,55.7,0,0,0,0,0.7,164,RAIN,2025-06-08T01:00:00+01:00,PT60M
8,0.14,-109,0,0,0,0,62.3,0,0,0,0,0.3,154,RAIN,2025-06-08T02:00:00+01:00,PT60M
8,0.14,-96,0,0,0,0,70.6,0,0,0,0,0.1,142,DRIZZLE,2025-06-08T03:00:00+01:00,PT60M
8,0.14,-87,0,0,0,0,73,0,0,0,0,0.1,129,DRIZZLE,2025-06-08T04:00:00+01:00,PT60M
8,0.14,-80,0,0,0,0,74.6,0,0,0,0,0.2,117,RAIN,2025-06-08T05:00:00+01:00,PT60M
7,0.14,-72,0,0,0,0,72.5,0,0,0,0,0.1,105,DRIZZLE,2025-06-08T06:00:00+01:00,PT60M
7,0.14,-65,1,4,2,2,69.4,1,0,1,1,0,93,OVERCAST,2025-06-08T07:00:00+01:00,PT60M
7,0.14,-56,37,357,91,188,67.4,28,0,28,28,0,82,OVERCAST,2025-06-08T08:00:00+01:00,PT60M
8,0.14,-46,61,644,253,586,73.5,66,0,66,61,0,73,OVERCAST,2025-06-08T09:00:00+01:00,PT60M
9,0.14,-34,70,762,395,817,74.6,101,0,101,78,0.1,65,OVERCAST,2025-06-08T10:00:00+01:00,PT60M
11,0.14,-19,76,815,493,785,67.6,161,0,161,135,0.2,59,RAIN,2025-06-08T11:00:00+01:00,PT60M
12,0.14,-3,78,837,537,697,57,231,0,231,207,0.1,57,MOSTLY CLOUDY,2025-06-08T12:00:00+01:00,PT60M
12,0.14,13,77,832,521,575,31.1,255,195,357,355,0,58,PARTLY CLOUDY,2025-06-08T13:00:00+01:00,PT60M
12,0.14,28,73,798,446,451,10.5,142,548,401,404,0,62,PARTLY CLOUDY,2025-06-08T14:00:00+01:00,PT60M
12,0.14,41,63,729,322,363,11.9,120,460,283,310,0,69,PARTLY CLOUDY,2025-06-08T15:00:00+01:00,PT60M
12,0.14,52,44,576,164,294,12.8,70,342,146,221,0,78,PARTLY CLOUDY,2025-06-08T16:00:00+01:00,PT60M
11,0.14,61,11,126,23,41,19.4,16,10,17,19,0,89,PARTLY CLOUDY,2025-06-08T17:00:00+01:00,PT60M
9,0.14,69,0,0,0,0,8.6,0,0,0,0,0,100,MOSTLY CLEAR,2025-06-08T18:00:00+01:00,PT60M
7,0.14,77,0,0,0,0,10,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-08T19:00:00+01:00,PT60M
7,0.14,84,0,0,0,0,10.3,0,0,0,0,0,124,PARTLY CLOUDY,2025-06-08T20:00:00+01:00,PT60M
7,0.14,92,0,0,0,0,9.9,0,0,0,0,0,137,MOSTLY CLEAR,2025-06-08T21:00:00+01:00,PT60M
6,0.14,102,0,0,0,0,10.1,0,0,0,0,0,149,PARTLY CLOUDY,2025-06-08T22:00:00+01:00,PT60M
6,0.14,121,0,0,0,0,10.5,0,0,0,0,0,161,PARTLY CLOUDY,2025-06-08T23:00:00+01:00,PT60M
6,0.14,166,0,0,0,0,12.7,0,0,0,0,0,168,PARTLY CLOUDY,2025-06-09T00:00:00+01:00,PT60M
6,0.14,-135,0,0,0,0,13.4,0,0,0,0,0,165,PARTLY CLOUDY,2025-06-09T01:00:00+01:00,PT60M
6,0.14,-109,0,0,0,0,14.5,0,0,0,0,0,154,PARTLY CLOUDY,2025-06-09T02:00:00+01:00,PT60M
5,0.14,-96,0,0,0,0,15.3,0,0,0,0,0,142,PARTLY CLOUDY,2025-06-09T03:00:00+01:00,PT60M
5,0.14,-87,0,0,0,0,16.6,0,0,0,0,0,129,PARTLY CLOUDY,2025-06-09T04:00:00+01:00,PT60M
5,0.14,-80,0,0,0,0,14.7,0,0,0,0,0,117,PARTLY CLOUDY,2025-06-09T05:00:00+01:00,PT60M
6,0.14,-72,0,0,0,0,12.4,0,0,0,0,0,105,PARTLY CLOUDY,2025-06-09T06:00:00+01:00,PT60M
6,0.14,-65,1,5,2,2,13.5,1,0,1,1,0,93,PARTLY CLOUDY,2025-06-09T07:00:00+01:00,PT60M
7,0.14,-56,33,399,93,197,19.8,55,120,75,114,0,83,PARTLY CLOUDY,2025-06-09T08:00:00+01:00,PT60M
10,0.14,-46,56,673,255,597,15.8,112,346,215,406,0,73,PARTLY CLOUDY,2025-06-09T09:00:00+01:00,PT60M
12,0.14,-34,66,778,396,826,27.3,201,203,290,374,0,65,PARTLY CLOUDY,2025-06-09T10:00:00+01:00,PT60M
13,0.14,-20,69,833,494,793,36,253,125,314,336,0,59,MOSTLY CLOUDY,2025-06-09T11:00:00+01:00,PT60M
14,0.14,-4,69,856,537,701,60.4,212,0,212,190,0,57,OVERCAST,2025-06-09T12:00:00+01:00,PT60M
14,0.14,13,68,849,520,575,55,232,6,235,225,0,58,MOSTLY CLOUDY,2025-06-09T13:00:00+01:00,PT60M
14,0.14,28,67,810,444,449,52.7,205,8,208,208,0,62,MOSTLY CLOUDY,2025-06-09T14:00:00+01:00,PT60M
14,0.14,41,61,728,319,359,31.8,177,111,220,216,0,69,PARTLY CLOUDY,2025-06-09T15:00:00+01:00,PT60M
13,0.14,52,45,557,161,286,23.8,94,140,120,148,0,78,PARTLY CLOUDY,2025-06-09T16:00:00+01:00,PT60M
12,0.14,61,11,113,22,39,15.6,16,11,17,18,0,89,PARTLY CLOUDY,2025-06-09T17:00:00+01:00,PT60M
11,0.14,69,0,0,0,0,13.8,0,0,0,0,0,100,PARTLY CLOUDY,2025-06-09T18:00:00+01:00,PT60M
10,0.14,76,0,0,0,0,9.3,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-09T19:00:00+01:00,PT60M
10,0.14,84,0,0,0,0,9.8,0,0,0,0,0,124,MOSTLY CLEAR,2025-06-09T20:00:00+01:00,PT60M
9,0.14,92,0,0,0,0,11.8,0,0,0,0,0,137,PARTLY CLOUDY,2025-06-09T21:00:00+01:00,PT60M
8,0.14,102,0,0,0,0,10,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-09T22:00:00+01:00,PT60M
7,0.14,121,0,0,0,0,9.1,0,0,0,0,0,161,MOSTLY CLEAR,2025-06-09T23:00:00+01:00,PT60M
7,0.14,166,0,0,0,0,8.9,0,0,0,0,0,168,MOSTLY CLEAR,2025-06-10T00:00:00+01:00,PT60M
6,0.14,-135,0,0,0,0,7.7,0,0,0,0,0,165,MOSTLY CLEAR,2025-06-10T01:00:00+01:00,PT60M
6,0.14,-108,0,0,0,0,7.7,0,0,0,0,0,154,MOSTLY CLEAR,2025-06-10T02:00:00+01:00,PT60M
5,0.14,-96,0,0,0,0,7.7,0,0,0,0,0,142,MOSTLY CLEAR,2025-06-10T03:00:00+01:00,PT60M
5,0.14,-87,0,0,0,0,8.1,0,0,0,0,0,129,MOSTLY CLEAR,2025-06-10T04:00:00+01:00,PT60M
4,0.14,-79,0,0,0,0,7.7,0,0,0,0,0,117,MOSTLY CLEAR,2025-06-10T05:00:00+01:00,PT60M
4,0.14,-72,0,0,0,0,8.9,0,0,0,0,0,105,MOSTLY CLEAR,2025-06-10T06:00:00+01:00,PT60M
5,0.14,-65,1,5,2,2,8.4,1,2,1,2,0,93,MOSTLY CLEAR,2025-06-10T07:00:00+01:00,PT60M
6,0.14,-56,32,403,92,196,1.2,33,395,92,195,0,83,MOSTLY SUNNY,2025-06-10T08:00:00+01:00,PT60M
9,0.14,-46,53,687,255,601,0,53,687,255,601,0,73,SUNNY,2025-06-10T09:00:00+01:00,PT60M
12,0.14,-34,61,798,398,838,0,61,798,398,838,0,65,SUNNY,2025-06-10T10:00:00+01:00,PT60M
14,0.14,-20,68,841,496,798,0,68,841,496,798,0,59,SUNNY,2025-06-10T11:00:00+01:00,PT60M
15,0.14,-4,72,854,538,703,0,72,854,538,703,0,57,SUNNY,2025-06-10T12:00:00+01:00,PT60M
16,0.14,13,65,862,523,579,12.2,142,593,461,506,0,58,PARTLY CLOUDY,2025-06-10T13:00:00+01:00,PT60M
16,0.14,28,56,846,449,454,8.4,112,651,409,411,0,62,MOSTLY SUNNY,2025-06-10T14:00:00+01:00,PT60M
15,0.14,41,49,777,324,366,0,49,777,324,366,0,69,SUNNY,2025-06-10T15:00:00+01:00,PT60M
14,0.14,52,37,624,166,302,0,37,624,166,302,0,78,SUNNY,2025-06-10T16:00:00+01:00,PT60M
13,0.14,61,9,147,23,44,6.6,10,130,23,42,0,89,MOSTLY SUNNY,2025-06-10T17:00:00+01:00,PT60M
10,0.14,69,0,0,0,0,6.9,0,0,0,0,0,100,MOSTLY CLEAR,2025-06-10T18:00:00+01:00,PT60M
7,0.14,76,0,0,0,0,7.7,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-10T19:00:00+01:00,PT60M
7,0.14,84,0,0,0,0,7.7,0,0,0,0,0,124,MOSTLY CLEAR,2025-06-10T20:00:00+01:00,PT60M
6,0.14,92,0,0,0,0,8.5,0,0,0,0,0,137,MOSTLY CLEAR,2025-06-10T21:00:00+01:00,PT60M
5,0.14,102,0,0,0,0,7.7,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-10T22:00:00+01:00,PT60M
4,0.14,120,0,0,0,0,8.1,0,0,0,0,0,161,MOSTLY CLEAR,2025-06-10T23:00:00+01:00,PT60M
4,0.14,166,0,0,0,0,8.5,0,0,0,0,0,168,MOSTLY CLEAR,2025-06-11T00:00:00+01:00,PT60M
3,0.14,-135,0,0,0,0,8.6,0,0,0,0,0,165,MOSTLY CLEAR,2025-06-11T01:00:00+01:00,PT60M
3,0.14,-108,0,0,0,0,9.3,0,0,0,0,0,154,MOSTLY CLEAR,2025-06-11T02:00:00+01:00,PT60M
3,0.14,-96,0,0,0,0,8.3,0,0,0,0,0,142,MOSTLY CLEAR,2025-06-11T03:00:00+01:00,PT60M
2,0.14,-87,0,0,0,0,7.7,0,0,0,0,0,130,MOSTLY CLEAR,2025-06-11T04:00:00+01:00,PT60M
2,0.14,-79,0,0,0,0,7.7,0,0,0,0,0,117,MOSTLY CLEAR,2025-06-11T05:00:00+01:00,PT60M
2,0.14,-72,0,0,0,0,7.2,0,0,0,0,0,105,MOSTLY CLEAR,2025-06-11T06:00:00+01:00,PT60M
2,0.14,-65,1,9,2,2,8,1,5,2,2,0,94,FROST,2025-06-11T07:00:00+01:00,PT60M
3,0.14,-56,26,480,95,211,1.4,26,468,94,210,0,83,MOSTLY SUNNY,2025-06-11T08:00:00+01:00,PT60M
8,0.14,-46,42,739,259,621,0,42,739,259,621,0,73,SUNNY,2025-06-11T09:00:00+01:00,PT60M
12,0.14,-34,51,833,401,855,0,51,833,401,855,0,65,SUNNY,2025-06-11T10:00:00+01:00,PT60M
15,0.14,-20,57,871,499,810,0,57,871,499,810,0,60,SUNNY,2025-06-11T11:00:00+01:00,PT60M
17,0.14,-4,58,887,541,711,0,58,887,541,711,0,57,SUNNY,2025-06-11T12:00:00+01:00,PT60M
18,0.14,13,56,885,525,583,0,56,885,525,583,0,58,SUNNY,2025-06-11T13:00:00+01:00,PT60M
18,0.14,28,53,854,450,455,0,53,854,450,455,0,62,SUNNY,2025-06-11T14:00:00+01:00,PT60M
17,0.14,41,48,781,324,366,0,48,781,324,366,0,69,SUNNY,2025-06-11T15:00:00+01:00,PT60M
16,0.14,52,37,620,165,300,0,37,620,165,300,0,78,SUNNY,2025-06-11T16:00:00+01:00,PT60M
15,0.14,61,9,142,23,43,8.4,10,122,22,41,0,89,MOSTLY SUNNY,2025-06-11T17:00:00+01:00,PT60M
13,0.14,69,0,0,0,0,7.7,0,0,0,0,0,100,MOSTLY CLEAR,2025-06-11T18:00:00+01:00,PT60M
9,0.14,76,0,0,0,0,7.1,0,0,0,0,0,112,MOSTLY CLEAR,2025-06-11T19:00:00+01:00,PT60M
7,0.14,83,0,0,0,0,7.7,0,0,0,0,0,124,MOSTLY CLEAR,2025-06-11T20:00:00+01:00,PT60M
5,0.14,91,0,0,0,0,7.6,0,0,0,0,0,137,MOSTLY CLEAR,2025-06-11T21:00:00+01:00,PT60M
4,0.14,102,0,0,0,0,7.7,0,0,0,0,0,149,MOSTLY CLEAR,2025-06-11T22:00:00+01:00,PT60M
